"","arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude"
"116",199107300,"2019-06-30T00:00:00.000",681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","K",63,0,"25-44","M","BLACK",1000448,168068,40.6279777550001,-73.941647157
"117",199109931,"2019-06-30T00:00:00.000",879,"ADM.CODE,UNCLASSIFIED VIOLATION",675,"ADMINISTRATIVE CODE","AC 010125B","V","K",79,0,"25-44","F","BLACK",998216,186645,40.678971367,-73.9496496049999
"118",199109942,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",10,0,"25-44","M","ASIAN / PACIFIC ISLANDER",985697,211734,40.7478455950001,-73.994779164
"119",199110442,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",40,0,"25-44","M","WHITE HISPANIC",1009099,231135,40.801061442,-73.910248635
"120",199111828,"2019-06-30T00:00:00.000",259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450001","M","B",49,0,"25-44","M","WHITE HISPANIC",1022269,247514,40.845970255,-73.8625867969999
"121",199118363,"2019-06-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",66,0,"45-64","F","WHITE",992825,164071,40.6170174810001,-73.969114554
"122",199117257,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",18,0,"18-24","M","BLACK",986903,218556,40.7665699680001,-73.990423968
"123",199116046,"2019-06-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",44,0,"25-44","M","BLACK",1006537,244511,40.8377816180001,-73.919457971
"124",199130666,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",67,0,"25-44","M","BLACK",997897,175677,40.6488671330001,-73.9508218999999
"125",199109927,"2019-06-30T00:00:00.000",792,"WEAPONS POSSESSION 1 & 2",118,"DANGEROUS WEAPONS","PL 265031B","F","B",44,0,"25-44","M","BLACK HISPANIC",1007588,245858,40.8414760260001,-73.9156550539999
"126",199107309,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",32,0,"25-44","F","BLACK",1000393,239187,40.823182133,-73.941674712
"127",199126324,"2019-06-30T00:00:00.000",244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,"BURGLARY","PL 1402000","F","M",18,0,"25-44","M","BLACK HISPANIC",991663,217612,40.763976222,-73.973241135
"128",199126331,"2019-06-30T00:00:00.000",117,"RECKLESS ENDANGERMENT 1",126,"MISCELLANEOUS PENAL LAW","PL 1202500","F","Q",113,0,"18-24","M","BLACK",1046125,185873,40.676647179,-73.7769300799999
"129",199127217,"2019-06-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",32,0,"45-64","M","BLACK",1000186,239141,40.8230562520001,-73.9424227379999
"130",199128429,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",30,12,"18-24","M","BLACK",997473,240478,40.826730415,-73.9522225009999
"131",199129638,"2019-06-30T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","B",47,1,"18-24","M","BLACK",1025621,268476,40.9034893460001,-73.850342019
"132",199130915,"2019-06-30T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","B",42,0,"45-64","M","WHITE HISPANIC",1012839,242402,40.831974874,-73.8966920409999
"133",199110216,"2019-06-30T00:00:00.000",568,"MARIJUANA, POSSESSION 1, 2 & 3",117,"DANGEROUS DRUGS","PL 2213000","F","Q",113,3,"25-44","F","BLACK",1046315,187088,40.679980738,-73.7762339069999
"134",199130922,"2019-06-30T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","M",23,2,"45-64","M","BLACK HISPANIC",997541,226681,40.788861361,-73.95200411
"135",199131498,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",32,0,"25-44","M","BLACK",1000472,237474,40.8184802860001,-73.9413934149999
"136",199120800,"2019-06-30T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B",49,0,"45-64","M","WHITE HISPANIC",1021748,248943,40.849894662,-73.8644618879999
"137",199117256,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",10,0,"18-24","F","ASIAN / PACIFIC ISLANDER",984657,213194,40.7518530360001,-73.9985324799999
"138",199114876,"2019-06-30T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200511","F","K",79,0,"18-24","M","BLACK",997143,187526,40.681391139,-73.953516422
"139",199112367,"2019-06-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","K",61,0,"25-44","M","WHITE",998437,152871,40.586268547,-73.9489238259999
"140",199111849,"2019-06-30T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","Q",114,0,"25-44","M","WHITE",1005453,217759,40.7643573830001,-73.9234599339999
"141",199110208,"2019-06-30T00:00:00.000",259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450001","M","K",72,0,"25-44","M","WHITE HISPANIC",979856,173693,40.6434309030001,-74.015834761
"142",199110451,"2019-06-30T00:00:00.000",269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450502","F","Q",106,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1034158,186296,40.677883772,-73.8200701659999
"143",199113735,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",104,0,"25-44","M","WHITE HISPANIC",1020457,201994,40.7210377170001,-73.869381346
"144",199130664,"2019-06-30T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","B",40,0,"25-44","M","BLACK HISPANIC",1005300,234997,40.811671431,-73.923958237
"145",199113733,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",104,0,"25-44","M","WHITE HISPANIC",1020457,201994,40.7210377170001,-73.869381346
"146",199112383,"2019-06-30T00:00:00.000",639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV","PL 2403002","M","Q",109,0,"18-24","F","WHITE HISPANIC",1030347,215618,40.7583861480001,-73.8336089749999
"147",199131656,"2019-06-30T00:00:00.000",759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 1950500","M","K",94,0,"18-24","M","WHITE HISPANIC",997385,207203,40.735399493,-73.952605523
"148",199130926,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",33,0,"25-44","F","WHITE",1001811,244415,40.837528788,-73.9365376119999
"149",199130920,"2019-06-30T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B",47,0,"45-64","M","BLACK",1022723,264014,40.8912557080001,-73.860851144
"150",199130679,"2019-06-30T00:00:00.000",705,"FORGERY,ETC.-MISD.",358,"OFFENSES INVOLVING FRAUD","PL 1702000","M","Q",109,4,"25-44","M","WHITE HISPANIC",1031872,230499,40.7992224110001,-73.827998855
"151",199130670,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",71,0,"18-24","F","BLACK",999349,180852,40.663069018,-73.9455777589999
"152",199128423,"2019-06-30T00:00:00.000",566,"MARIJUANA, POSSESSION",678,"MISCELLANEOUS PENAL LAW","PL 2210500","V","K",67,97,"18-24","M","BLACK",1001319,173024,40.6415792860001,-73.938496792
"153",199112371,"2019-06-30T00:00:00.000",259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450001","M","M",33,0,"18-24","M","WHITE HISPANIC",1001526,243602,40.835297901,-73.937569669
"154",199127225,"2019-06-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","Q",106,0,"18-24","F","WHITE HISPANIC",1028044,182784,40.6682764920001,-73.842135487
"155",199127209,"2019-06-30T00:00:00.000",114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 121110A","M","K",68,0,"45-64","M","WHITE",982158,164605,40.6184871020001,-74.0075369269999
"156",199125294,"2019-06-30T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,",109,"GRAND LARCENY","PL 1553501","F","M",18,0,"<18","M","ASIAN / PACIFIC ISLANDER",990503,215519,40.7582323710001,-73.977430585
"157",199125284,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1204500","M","B",52,0,"45-64","M","WHITE",1019388,259017,40.877554428,-73.8729394709999
"158",199123976,"2019-06-30T00:00:00.000",639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 24030M1","M","Q",100,0,"45-64","M","WHITE",1035354,152907,40.586231405,-73.816011121
"159",199120802,"2019-06-30T00:00:00.000",209,"BURGLARS TOOLS,UNCLASSIFIED",231,"BURGLAR'S TOOLS","PL 1403500","M","K",77,0,"45-64","M","BLACK",1001891,184028,40.6717817310001,-73.9364069229999
"160",199112375,"2019-06-30T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","Q",114,0,"25-44","M","WHITE",1005453,217759,40.7643573830001,-73.9234599339999
"161",199130681,"2019-06-30T00:00:00.000",419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553005","F","Q",103,0,"<18","M","BLACK HISPANIC",1040743,196165,40.704932258,-73.7962468549999
"162",199130661,"2019-06-30T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","B",44,0,"25-44","M","BLACK",1008173,241622,40.829847869,-73.9135559009999
"163",199129647,"2019-06-30T00:00:00.000",759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 1950500","M","M",18,0,"18-24","F","BLACK HISPANIC",987951,219515,40.769201798,-73.9866400989999
"164",199129643,"2019-06-30T00:00:00.000",759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 1950500","M","K",67,0,"25-44","M","BLACK",1006400,174979,40.6469340900001,-73.920182038
"165",199116063,"2019-06-30T00:00:00.000",244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,"BURGLARY","PL 1402000","F","Q",108,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1012520,210878,40.745451024,-73.897977452
"166",199116060,"2019-06-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","Q",114,0,"18-24","M","BLACK HISPANIC",1005569,221780,40.775393701,-73.923028427
"167",199116053,"2019-06-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",71,0,"18-24","F","BLACK",1003286,181971,40.666132836,-73.93138386
"168",199116051,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",67,0,"45-64","M","WHITE HISPANIC",1006663,178312,40.6560817860001,-73.9192232199999
"169",199114877,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",94,0,"45-64","M","BLACK HISPANIC",996191,207580,40.736435957,-73.956913245
"170",199114874,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",40,0,"25-44","F","WHITE HISPANIC",1006850,236940,40.817000593,-73.918352316
"171",199114871,"2019-06-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","B",49,0,"25-44","M","BLACK",1026424,251705,40.857454424,-73.847542764
"172",199112368,"2019-06-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","K",60,0,"18-24","M","WHITE HISPANIC",995463,149858,40.578002718,-73.959636148
"173",199112366,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",42,0,"25-44","M","BLACK",1008691,238872,40.822298485,-73.9116941309999
"174",199111845,"2019-06-30T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510D","F","Q",113,0,"25-44","M","BLACK",1045508,182958,40.6686504730001,-73.7791809669999
"175",199111829,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",47,0,"25-44","F","BLACK",1025843,258906,40.877221709,-73.849598375
"176",199110447,"2019-06-30T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1600500","F","K",73,0,"<18","M","WHITE HISPANIC",1010287,186518,40.6785955070001,-73.906130355
"177",199110443,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",43,2,"25-44","M","BLACK HISPANIC",1026596,236961,40.8169856480001,-73.8470140709999
"178",199131646,"2019-06-30T00:00:00.000",782,"WEAPONS, POSSESSION, ETC",236,"DANGEROUS WEAPONS","PL 2650102","M","B",43,2,"25-44","F","BLACK",1025622,237609,40.818768839,-73.850528931
"179",199131491,"2019-06-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","K",75,0,"18-24","M","BLACK",1020754,176733,40.6517009040001,-73.868446751
"180",199131307,"2019-06-30T00:00:00.000",269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450502","F","Q",105,0,"25-44","F","WHITE",1061114,213868,40.7533689300001,-73.722572515
"181",199131304,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",113,0,"25-44","F","ASIAN / PACIFIC ISLANDER",1039604,184861,40.6739126510001,-73.800447774
"182",199117258,"2019-06-30T00:00:00.000",750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2053000","M","Q",104,0,"25-44","M","WHITE HISPANIC",1006759,197734,40.709390495,-73.9188123549999
"183",199125290,"2019-06-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",18,0,"18-24","F","WHITE",988095,215517,40.758228256,-73.986122517
"184",199125295,"2019-06-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",18,0,"18-24","F","WHITE",988095,215517,40.758228256,-73.986122517
"185",199130927,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",6,0,"45-64","M","BLACK",983947,207626,40.7365702700001,-74.0010948029999
"186",199128425,"2019-06-30T00:00:00.000",782,"WEAPONS, POSSESSION, ETC",236,"DANGEROUS WEAPONS","PL 2650102","M","K",73,0,"18-24","M","BLACK",1007235,179932,40.660526863,-73.917156167
"187",199129648,"2019-06-30T00:00:00.000",114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","M",18,0,"18-24","M","WHITE HISPANIC",987951,219515,40.769201798,-73.9866400989999
"188",199130674,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",14,0,"25-44","M","WHITE",988590,213119,40.751646125,-73.9843373099999
"189",199130680,"2019-06-30T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","Q",109,0,"25-44","M","WHITE HISPANIC",1031272,211012,40.7457389950001,-73.830302296
"190",199130930,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",106,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1037521,187833,40.68208288,-73.807933566
"191",199131300,"2019-06-30T00:00:00.000",105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211200","F","K",81,0,"45-64","M","BLACK",1001709,186645,40.6789651670001,-73.937056242
"192",199131299,"2019-06-30T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K",67,0,"45-64","M","BLACK",1004841,180857,40.663071673,-73.925782077
"193",199130923,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",6,0,"25-44","F","BLACK",984037,205508,40.730756883,-74.000769976
"194",199126320,"2019-06-30T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","K",84,1,"25-44","M","BLACK",988089,190305,40.689027417,-73.9861585519999
"195",199130678,"2019-06-30T00:00:00.000",205,"TRESPASS 2, CRIMINAL",352,"CRIMINAL TRESPASS","PL 1401501","M","M",25,2,"18-24","M","BLACK",1000980,231749,40.802765805,-73.939572343
"196",199130671,"2019-06-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","K",60,0,"25-44","M","WHITE",995334,149822,40.5779040670001,-73.960100589
"197",199130667,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",76,0,"25-44","F","BLACK",987679,188770,40.6848143610001,-73.987637735
"198",199129637,"2019-06-30T00:00:00.000",175,"SEXUAL ABUSE 3,2",233,"SEX CRIMES","PL 13052A1","M","B",49,0,"25-44","M","WHITE HISPANIC",1027295,251236,40.856162957,-73.844397124
"199",199128431,"2019-06-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","Q",102,0,"45-64","M","WHITE HISPANIC",1030953,194101,40.699324157,-73.831570888
"200",199127228,"2019-06-30T00:00:00.000",117,"RECKLESS ENDANGERMENT 1",126,"MISCELLANEOUS PENAL LAW","PL 1202500","F","S",120,0,"25-44","M","BLACK",951232,170429,40.6344114670001,-74.118962299
"201",199127205,"2019-06-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",41,0,"45-64","F","BLACK",1014358,238279,40.820653371,-73.891221478
"202",199129640,"2019-06-30T00:00:00.000",748,"CONTEMPT,CRIMINAL",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2155003","M","B",48,0,"25-44","M","WHITE HISPANIC",1011811,246833,40.844139945,-73.900388618
"203",199128422,"2019-06-30T00:00:00.000",153,"RAPE 3",104,"RAPE","PL 1302503","F","B",49,0,"18-24","M","WHITE",1027295,251236,40.856162957,-73.844397124
"204",199127220,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200002","M","M",5,97,"25-44","F","BLACK",985184,198231,40.710783222,-73.996632474
"205",199118367,"2019-06-30T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","M",9,2,"25-44","F","BLACK HISPANIC",990592,202391,40.722199204,-73.9771217049999
"206",199123972,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",47,0,"18-24","F","BLACK",1020586,266016,40.8967596150001,-73.868569435
"207",199123971,"2019-06-30T00:00:00.000",259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450001","M","B",47,0,"25-44","M","BLACK",1022111,262156,40.886158735,-73.863075145
"208",199123970,"2019-06-30T00:00:00.000",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,"DANGEROUS DRUGS","PL 2201601","F","B",41,72,"25-44","M","WHITE HISPANIC",1017934,232221,40.804012949,-73.8783318329999
"209",199123969,"2019-06-30T00:00:00.000",114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","B",50,0,"25-44","M","BLACK",1011979,257404,40.8731536280001,-73.899737692
"210",199122419,"2019-06-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","K",73,0,"18-24","M","BLACK",1009839,178362,40.6562104170001,-73.907776484
"211",199120806,"2019-06-30T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","M",33,0,"25-44","F","BLACK HISPANIC",1001565,248043,40.847487073,-73.937417265
"212",199119571,"2019-06-30T00:00:00.000",205,"TRESPASS 2, CRIMINAL",352,"CRIMINAL TRESPASS","PL 1401501","M","M",23,2,"25-44","M","BLACK",1001666,229217,40.795814831,-73.937101065
"213",199118364,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",18,0,"18-24","M","BLACK",986034,216056,40.759708329,-73.99356177
"214",199126323,"2019-06-30T00:00:00.000",759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 1950500","M","M",32,0,"25-44","M","BLACK",1000472,237474,40.8184802860001,-73.9413934149999
"215",199107012,"2019-06-30T00:00:00.000",201,"TRESPASS 4,CRIMINAL",678,"MISCELLANEOUS PENAL LAW","PL 1400500","V","M",6,0,"25-44","F","BLACK",982844,206426,40.733276458,-74.005074653
"216",199109928,"2019-06-30T00:00:00.000",244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,"BURGLARY","PL 140251B","F","B",42,0,"25-44","M","BLACK",1009405,239269,40.823386133,-73.909112905
"217",199116050,"2019-06-30T00:00:00.000",259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450001","M","K",75,0,"25-44","M","BLACK HISPANIC",1017119,183909,40.6714116630001,-73.8815117239999
"218",199117249,"2019-06-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",70,0,"25-44","M","WHITE HISPANIC",995796,171110,40.6363346860001,-73.958401065
"219",199131291,"2019-06-30T00:00:00.000",265,"MISCHIEF 1,CRIMINAL,EXPLOSIVE",121,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1451200","F","K",71,0,"25-44","F","BLACK",997696,182041,40.6663352240001,-73.9515335519999
"220",199131649,"2019-06-30T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","K",79,0,"<18","M","BLACK",999893,187670,40.681781954,-73.943601114
"221",199131659,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",33,0,"25-44","M","WHITE HISPANIC",1000557,245913,40.841642767,-73.9410658099999
"222",199125288,"2019-06-30T00:00:00.000",762,"ESCAPE 2,1",126,"MISCELLANEOUS PENAL LAW","PL 2051001","F","K",84,0,"18-24","M","BLACK",987309,190698,40.6901064150001,-73.988970943
"223",199127222,"2019-06-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","Q",112,0,"45-64","F","WHITE",1023712,196469,40.7058590070001,-73.857671037
"224",199110215,"2019-06-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,"VEHICLE AND TRAFFIC LAWS","VTL05110A4","M","Q",115,0,"18-24","M","WHITE HISPANIC",1017554,214784,40.7561544750001,-73.8797908559999
"225",199122428,"2019-06-30T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510D","F","Q",105,0,"45-64","M","WHITE HISPANIC",1057635,177816,40.6544446670001,-73.7355222319999
"226",199110211,"2019-06-30T00:00:00.000",681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","Q",115,0,"45-64","M","ASIAN / PACIFIC ISLANDER",1018699,215043,40.756860977,-73.875656664
