"","summons_key","summons_date","offense_description","law_section_number","law_description","summons_category_type","age_group","sex","race","jurisdiction_code","boro","precinct_of_occur","x_coordinate_cd","y_coordinate_cd","latitude","longitude"
"134",173130401,"2017-12-31T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","BLACK",1,"BROOKLYN",75,1012212,179425,40.6591209420001,-73.8992195879999
"135",173135583,"2017-12-31T00:00:00.000","REVOKED REGISTRATION","510-7","VTL","VTL","25-44","M","BLACK",0,"BROOKLYN",69,1006575,172888,40.641194307,-73.91955833
"136",173130402,"2017-12-31T00:00:00.000","OTHER TRANSIT REG","9999","Transit Regs","OTHER TRANSIT REG","25-44","M","BLACK HISPANIC",1,"MANHATTAN",24,992956,230416,40.799118632,-73.9685569229999
"137",173135547,"2017-12-31T00:00:00.000","URINATING IN PUBLIC","16-1186","Administrative Code","URINATING","18-24","M","WHITE",0,"BROOKLYN",81,1004204,191728,40.692911565,-73.92804593
"138",173274250,"2017-12-31T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","18-24","M","ASIAN / PACIFIC ISLANDER",0,"BRONX",47,1024708,266922,40.899228355,-73.8536541779999
"139",173193679,"2017-12-31T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",0,"STATEN ISLAND",120,960749,163424,40.6152145780001,-74.084649048
"140",173193627,"2017-12-31T00:00:00.000","UNATTENDED VEH. (ENGINE RUNNING)","1210","VTL","VTL","25-44","M","",0,"BRONX",45,1026287,246468,40.843081081,-73.848070852
"141",173130435,"2017-12-31T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","UNKNOWN",0,"BRONX",40,1006075,236932,40.8169805840001,-73.921152255
"142",173193621,"2017-12-31T00:00:00.000","OTHER HEALTH CODE","9999","Health Code","OTHER HEALTH CODE","18-24","M","BLACK",0,"MANHATTAN",25,1002710,229592,40.796841984,-73.933329479
"143",173193599,"2017-12-31T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","18-24","M","WHITE HISPANIC",0,"QUEENS",102,1023174,187189,40.680389963,-73.859665099
"144",173193554,"2017-12-31T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","ASIAN / PACIFIC ISLANDER",0,"BRONX",42,1010042,241269,40.8288737250001,-73.9068036479999
"145",173193624,"2017-12-31T00:00:00.000","OTHER HEALTH CODE","9999","Health Code","OTHER HEALTH CODE","18-24","M","BLACK",0,"MANHATTAN",25,1002710,229592,40.796841984,-73.933329479
"146",173130384,"2017-12-31T00:00:00.000","FAIL TO COMPLY WITH TLC REGULATIONS","19-506A","Administrative Code","TLC","25-44","M","",0,"BROOKLYN",75,1018961,178899,40.657653305,-73.874897285
"147",173138634,"2017-12-31T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","F","BLACK",0,"BRONX",44,1006350,243112,40.8339422390001,-73.9201383829999
"148",173130386,"2017-12-31T00:00:00.000","DISCON: FIGHTING","240.20-1","Penal Law","DISORDERLY CONDUCT","18-24","M","",0,"BROOKLYN",75,1018767,184224,40.6722699950001,-73.875569231
"149",173151570,"2017-12-31T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","25-44","M","",0,"BRONX",44,1003650,237985,40.8198764310001,-73.92991023
"150",173130408,"2017-12-31T00:00:00.000","DISCON: FIGHTING","240.20-1","Penal Law","DISORDERLY CONDUCT","18-24","M","UNKNOWN",0,"BRONX",40,1006075,236932,40.8169805840001,-73.921152255
"151",173193577,"2017-12-31T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","45-64","M","BLACK",0,"QUEENS",113,1050171,191087,40.690929166,-73.762292526
"152",173138606,"2017-12-30T00:00:00.000","LITTERING","16-118","Administrative Code","LITTERING","25-44","M","BLACK",0,"BRONX",44,1006541,243541,40.8351192390001,-73.919446739
"153",173130352,"2017-12-30T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","45-64","F","WHITE",0,"BROOKLYN",61,996949,153386,40.587684376,-73.954280121
"154",173130300,"2017-12-30T00:00:00.000","DISCON: UNREASONABLE NOISE","240.20-2","Penal Law","DISORDERLY CONDUCT","25-44","M","WHITE HISPANIC",0,"BRONX",48,1016986,250197,40.853355456,-73.881668378
"155",173130356,"2017-12-30T00:00:00.000","ACCEPT ON HAIL","19-507","Administrative Code","TLC","25-44","M","",0,"BROOKLYN",70,995708,176233,40.650396334,-73.958709429
"156",173135624,"2017-12-30T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","WHITE HISPANIC",0,"QUEENS",114,1007977,217884,40.764694063,-73.914348014
"157",173135615,"2017-12-30T00:00:00.000","DISCON: OBSTRUCT PEDESTRIAN","240.205A","Penal Law","DISORDERLY CONDUCT","25-44","M","WHITE",0,"MANHATTAN",18,988554,216447,40.7607806560001,-73.9844651129999
"158",173135613,"2017-12-30T00:00:00.000","DISCON: OBSTRUCT PEDESTRIAN","240.205A","Penal Law","DISORDERLY CONDUCT","25-44","M","WHITE",0,"MANHATTAN",18,988554,216447,40.7607806560001,-73.9844651129999
"159",173130471,"2017-12-30T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","ASIAN / PACIFIC ISLANDER",0,"BROOKLYN",72,982007,171322,40.63692382,-74.0080830699999
"160",173193640,"2017-12-30T00:00:00.000","FAIL TO COMPLY WITH TLC REGULATIONS","19-506A","Administrative Code","TLC","25-44","M","",0,"BRONX",45,1032047,242037,40.830889993,-73.8272846199999
"161",173130476,"2017-12-30T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","F","WHITE HISPANIC",0,"BROOKLYN",62,984231,163471,40.615374753,-74.0000698759999
"162",173130486,"2017-12-30T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","45-64","M","WHITE HISPANIC",0,"BROOKLYN",62,991317,159496,40.604461375,-73.9745511099999
"163",173130505,"2017-12-30T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","WHITE HISPANIC",0,"BRONX",46,1013293,252852,40.8606555530001,-73.895006204
"164",173130512,"2017-12-30T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",2,"BRONX",40,1010503,236634,40.816150608,-73.9051559869999
"165",173193691,"2017-12-30T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","25-44","M","BLACK",0,"QUEENS",113,1051203,191740,40.692713747,-73.758564698
"166",173130340,"2017-12-30T00:00:00.000","OTHER GENERAL BUSINESS LAW","9999","General Business Law","OTHER GENERAL BUSINESS LAW","25-44","M","WHITE HISPANIC",0,"BROOKLYN",62,987090,157683,40.5994874200001,-73.9897745329999
"167",173151616,"2017-12-30T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"168",173135548,"2017-12-30T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","25-44","M","BLACK HISPANIC",0,"BRONX",52,1014140,254813,40.8660350750001,-73.891935417
"169",173135594,"2017-12-30T00:00:00.000","IMITATION PISTOL/AIR RIFLE, POSS. OF","10-131","Administrative Code","AIR GUN","25-44","M","BLACK",2,"BROOKLYN",73,1010424,180852,40.663043206,-73.90565843
"170",173135581,"2017-12-30T00:00:00.000","DISCON: CREATE HAZARDOUS CONDITION","240.20-7","Penal Law","DISORDERLY CONDUCT","18-24","M","WHITE",0,"BROOKLYN",69,1016220,168617,40.6294417660001,-73.884825012
"171",173215247,"2017-12-30T00:00:00.000","DISCON: OBSTRUCT VEHICLE","240.205B","Penal Law","DISORDERLY CONDUCT","45-64","M","ASIAN / PACIFIC ISLANDER",0,"BRONX",47,1024708,266922,40.899228355,-73.8536541779999
"172",173130479,"2017-12-30T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","F","WHITE HISPANIC",0,"BROOKLYN",62,984431,164395,40.617910941,-73.999349476
"173",173130474,"2017-12-30T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","45-64","M","WHITE HISPANIC",0,"BROOKLYN",62,991317,159496,40.604461375,-73.9745511099999
"174",173355894,"2017-12-30T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","F","UNKNOWN",0,"BROOKLYN",75,1020227,189841,40.6876815590001,-73.870276018
"175",173215230,"2017-12-30T00:00:00.000","PICK UP HAIL IN BUS STOP","2-55","Administrative Code","TLC","45-64","M","",0,"BROOKLYN",70,995708,176233,40.650396334,-73.958709429
"176",173151575,"2017-12-30T00:00:00.000","NO CHAUFFEURS LICENSE (CLASS E)","19-505A","Administrative Code","TLC","25-44","M","BLACK",0,"BROOKLYN",73,1008096,183714,40.6709053330001,-73.9140394739999
"177",173130394,"2017-12-30T00:00:00.000","IMITATION PISTOL/AIR RIFLE, POSS. OF","10-131","Administrative Code","AIR GUN","25-44","M","BLACK",2,"BROOKLYN",73,1010424,180852,40.663043206,-73.90565843
"178",173151620,"2017-12-30T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"179",173193619,"2017-12-30T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","25-44","M","BLACK",0,"MANHATTAN",34,1004997,253144,40.861480398,-73.9249966949999
"180",173215245,"2017-12-30T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","45-64","M","WHITE HISPANIC",0,"BRONX",47,1022778,262631,40.8874595730001,-73.860660176
"181",173477494,"2017-12-30T00:00:00.000","DISCON: REFUSE LAWFUL ORDER","240.20-6","Penal Law","DISORDERLY CONDUCT","18-24","M","WHITE HISPANIC",0,"MANHATTAN",7,987785,201741,40.720416678,-73.987248731
"182",173130445,"2017-12-30T00:00:00.000","OTHER PENAL LAW","9999","Penal Law","OTHER PENAL LAW","18-24","M","BLACK",0,"STATEN ISLAND",121,947213,169726,40.632465989,-74.133438513
"183",173193564,"2017-12-30T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","45-64","M","BLACK",0,"QUEENS",113,1041916,187261,40.680485333,-73.792092404
"184",173355893,"2017-12-30T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","",0,"BROOKLYN",75,1013704,185358,40.6754008610001,-73.89381614
"185",173130330,"2017-12-30T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","25-44","M","WHITE HISPANIC",0,"BRONX",46,1011477,250772,40.8549523670001,-73.9015797869999
"186",173193666,"2017-12-30T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","WHITE HISPANIC",0,"QUEENS",115,1021200,213848,40.7535709100001,-73.866635803
"187",173130339,"2017-12-30T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","25-44","M","WHITE HISPANIC",0,"BROOKLYN",62,987090,157683,40.5994874200001,-73.9897745329999
"188",173193655,"2017-12-30T00:00:00.000","REVOCATION OR SUSPENSION","2265","VTL","VTL","25-44","F","WHITE HISPANIC",0,"BRONX",42,1013859,243743,40.8356521690001,-73.893000245
"189",173193661,"2017-12-30T00:00:00.000","DISCON: OBSTRUCT VEHICLE","240.205B","Penal Law","DISORDERLY CONDUCT","25-44","M","ASIAN / PACIFIC ISLANDER",0,"MANHATTAN",18,988626,217304,40.763132867,-73.9842046529999
"190",173135625,"2017-12-30T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","45-64","M","WHITE",0,"QUEENS",114,1001761,216129,40.7598915360001,-73.936792065
"191",173135558,"2017-12-30T00:00:00.000","DISCON: FIGHTING","240.20-1","Penal Law","DISORDERLY CONDUCT","45-64","M","BLACK",0,"BROOKLYN",78,990953,187688,40.681842643,-73.975833974
"192",173193637,"2017-12-30T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","",0,"BRONX",45,1032047,242037,40.830889993,-73.8272846199999
"193",173193617,"2017-12-30T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"MANHATTAN",23,999966,230492,40.799317546,-73.943237873
"194",173135553,"2017-12-30T00:00:00.000","IDLING OF VEHICLE","24-163","Administrative Code","TLC","25-44","M","BLACK HISPANIC",0,"BRONX",46,1010915,252197,40.858865278,-73.903605666
"195",173130484,"2017-12-30T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","45-64","M","WHITE HISPANIC",0,"BROOKLYN",62,991317,159496,40.604461375,-73.9745511099999
"196",173193562,"2017-12-30T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","45-64","M","BLACK",0,"QUEENS",113,1041916,187261,40.680485333,-73.792092404
"197",173193594,"2017-12-30T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","45-64","M","BLACK",0,"QUEENS",103,1042300,195496,40.7030859380001,-73.790636975
"198",173215224,"2017-12-30T00:00:00.000","URINATING IN PUBLIC","16-1186","Administrative Code","URINATING","45-64","M","UNKNOWN",0,"BROOKLYN",75,1020360,190431,40.689300431,-73.8697932869999
"199",173130388,"2017-12-30T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","25-44","F","BLACK",0,"BROOKLYN",77,1001089,183604,40.670619507,-73.939299133
"200",173358880,"2017-12-30T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",0,"MANHATTAN",34,1002653,249241,40.850773028,-73.9334814589999
"201",173130482,"2017-12-30T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","F","WHITE HISPANIC",0,"BROOKLYN",62,984431,164395,40.617910941,-73.999349476
"202",173130364,"2017-12-30T00:00:00.000","NO CHAUFFEURS LICENSE (CLASS E)","19-505A","Administrative Code","TLC","45-64","M","",0,"BROOKLYN",70,995708,176233,40.650396334,-73.958709429
"203",173135612,"2017-12-30T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"STATEN ISLAND",121,940941,161438,40.609688744,-74.1559820859999
"204",173130313,"2017-12-30T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","18-24","M","WHITE HISPANIC",0,"BROOKLYN",75,1013704,185358,40.6754008610001,-73.89381614
"205",173193596,"2017-12-30T00:00:00.000","NOISE (ENGINE EXHAUST)","24-227","Administrative Code","NOISE","25-44","M","BLACK HISPANIC",0,"QUEENS",103,1043061,197152,40.7076262300001,-73.787877882
"206",173193618,"2017-12-30T00:00:00.000","OTHER VTL","9999","VTL","VTL","25-44","F","BLACK",0,"MANHATTAN",34,1002777,248608,40.8490353710001,-73.933034994
"207",173477495,"2017-12-30T00:00:00.000","DISCON: REFUSE LAWFUL ORDER","240.20-6","Penal Law","DISORDERLY CONDUCT","18-24","M","BLACK",0,"MANHATTAN",7,987785,201741,40.720416678,-73.987248731
"208",173130326,"2017-12-30T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","25-44","M","BLACK HISPANIC",0,"BRONX",48,1014022,251201,40.856121627,-73.892378083
"209",173130341,"2017-12-30T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","25-44","M","WHITE HISPANIC",0,"BROOKLYN",62,987090,157683,40.5994874200001,-73.9897745329999
"210",173130344,"2017-12-30T00:00:00.000","OTHER GENERAL BUSINESS LAW","9999","General Business Law","OTHER GENERAL BUSINESS LAW","45-64","M","WHITE HISPANIC",0,"BROOKLYN",72,980243,175376,40.6480505590001,-74.0144412459999
"211",173193598,"2017-12-30T00:00:00.000","DISORDERLY CONDUCT","240.20","Penal Law","DISORDERLY CONDUCT","25-44","M","ASIAN / PACIFIC ISLANDER",0,"QUEENS",103,1043794,197286,40.707989126,-73.785232874
"212",173193609,"2017-12-30T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",2,"BROOKLYN",79,999849,193276,40.6971692120001,-73.943746775
"213",173130393,"2017-12-30T00:00:00.000","LOITERING (GAMBLING)","240.352","Penal Law","GAMBLING","18-24","M","BLACK",2,"BROOKLYN",73,1010838,181519,40.664872739,-73.9041635569999
"214",173130403,"2017-12-30T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","45-64","M","BLACK",0,"BRONX",47,1025653,258347,40.875688322,-73.850288882
"215",173138610,"2017-12-30T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"QUEENS",105,1052769,178511,40.65639127,-73.7530521159999
"216",173193597,"2017-12-30T00:00:00.000","DISCON: OBSTRUCT VEHICLE","240.205B","Penal Law","DISORDERLY CONDUCT","25-44","M","BLACK",0,"QUEENS",103,1037734,194111,40.6993132200001,-73.80711576
"217",173130404,"2017-12-30T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","45-64","M","BLACK",0,"BRONX",47,1023907,265337,40.8948816770001,-73.8565609899999
"218",173130391,"2017-12-30T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","65+","F","ASIAN / PACIFIC ISLANDER",0,"BROOKLYN",90,1005709,197512,40.7087837670001,-73.922600369
"219",173151608,"2017-12-30T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"220",173130480,"2017-12-30T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","25-44","F","WHITE HISPANIC",0,"BROOKLYN",62,984431,164395,40.617910941,-73.999349476
"221",173130475,"2017-12-30T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","45-64","F","WHITE HISPANIC",0,"BROOKLYN",62,991317,159496,40.604461375,-73.9745511099999
"222",173193584,"2017-12-30T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","45-64","M","BLACK",0,"QUEENS",113,1046624,184398,40.672595147,-73.775144746
"223",173130397,"2017-12-30T00:00:00.000","IMITATION PISTOL/AIR RIFLE, POSS. OF","10-131","Administrative Code","AIR GUN","25-44","M","BLACK",2,"BROOKLYN",73,1010424,180852,40.663043206,-73.90565843
"224",173130396,"2017-12-30T00:00:00.000","IMITATION PISTOL/AIR RIFLE, POSS. OF","10-131","Administrative Code","AIR GUN","25-44","M","BLACK",2,"BROOKLYN",73,1010424,180852,40.663043206,-73.90565843
"225",173193581,"2017-12-30T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","45-64","M","BLACK",0,"QUEENS",113,1046624,184398,40.672595147,-73.775144746
"226",173355891,"2017-12-30T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","25-44","M","WHITE",0,"BROOKLYN",60,990922,149184,40.5761573,-73.9759837999999
"227",173130368,"2017-12-30T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","AMERICAN INDIAN/ALASKAN NATIVE",0,"BROOKLYN",68,976536,169337,40.6314723400001,-74.0277930519999
"228",173130488,"2017-12-30T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","45-64","M","WHITE HISPANIC",0,"BROOKLYN",62,991317,159496,40.604461375,-73.9745511099999
"229",173193693,"2017-12-30T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","BLACK",0,"QUEENS",113,1052479,192205,40.693980315,-73.753958675
"230",173215248,"2017-12-30T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK HISPANIC",0,"BRONX",47,1021380,259391,40.8785727860001,-73.8657341689999
"231",173151612,"2017-12-30T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"232",173130296,"2017-12-30T00:00:00.000","FAILURE TO COMPLY WITH SIGN","1-03","Park Regs","PARK REGS","25-44","M","UNKNOWN",0,"MANHATTAN",10,984623,209859,40.742699299,-73.9986553799999
"233",173151605,"2017-12-30T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"234",173135630,"2017-12-30T00:00:00.000","LITTERING","16-118","Administrative Code","LITTERING","25-44","M","BLACK",2,"BRONX",43,1020118,240039,40.825462558,-73.870401262
"235",173130508,"2017-12-30T00:00:00.000","REVOCATION OR SUSPENSION","2265","VTL","VTL","25-44","M","BLACK",0,"BRONX",48,1016443,250401,40.8539173720001,-73.883630217
"236",173130355,"2017-12-30T00:00:00.000","NO CHAUFFEURS LICENSE (CLASS E)","19-505A","Administrative Code","TLC","25-44","M","",0,"BROOKLYN",70,995708,176233,40.650396334,-73.958709429
"237",173193610,"2017-12-30T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BROOKLYN",79,1001181,189778,40.6875655630001,-73.9389519759999
"238",173193639,"2017-12-30T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","25-44","M","",0,"BRONX",45,1032047,242037,40.830889993,-73.8272846199999
"239",173130338,"2017-12-30T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","WHITE HISPANIC",0,"BROOKLYN",62,987090,157683,40.5994874200001,-73.9897745329999
"240",173130324,"2017-12-30T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","",0,"MANHATTAN",9,987253,203199,40.7244187320001,-73.9891673019999
"241",173193583,"2017-12-30T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","BLACK",0,"QUEENS",113,1046624,184398,40.672595147,-73.775144746
"242",173135560,"2017-12-30T00:00:00.000","DISCON: FIGHTING","240.20-1","Penal Law","DISORDERLY CONDUCT","25-44","F","BLACK",0,"BROOKLYN",71,997551,182704,40.6681552310001,-73.952054916
